index	Gene
bc2018--bc2018___80_02925	BACUNI_03525
bc2018--bc2018___80_02926	BACUNI_03526
bc2018--bc2018___80_02927	BACUNI_03527
bc2018--bc2018___80_02928	BACUNI_03528
bc2018--bc2018___80_02929	BACUNI_03529
bc2018--bc2018___80_02930	bc2018--bc2018___80_02930
bc2018--bc2018___80_02931	BACUNI_03531
bc2018--bc2018___80_02932	BACUNI_03532
bc2018--bc2018___80_02933	BACUNI_03533
bc2018--bc2018___80_02934	BACUNI_03534
bc2018--bc2018___80_02935	BACUNI_03535
bc2018--bc2018___80_02936	bc2018--bc2018___80_02936
bc2018--bc2018___80_02937	BACUNI_03537
bc2018--bc2018___80_02938	BACUNI_03539
bc2018--bc2018___80_02939	bc2018--bc2018___80_02939
bc2018--bc2018___80_02940	BACUNI_03541
bc2018--bc2018___80_02941	bc2018--bc2018___80_02941
bc2018--bc2018___80_02942	BACUNI_03544
bc2018--bc2018___80_02943	BACUNI_03545
bc2018--bc2018___80_02944	BACUNI_03546
bc2018--bc2018___80_02945	BACUNI_03547
bc2018--bc2018___80_02946	BACUNI_03548
bc2018--bc2018___80_02947	bc2018--bc2018___80_02947
bc2018--bc2018___80_02948	BACUNI_03550
bc2018--bc2018___80_02949	BACUNI_03551
bc2018--bc2018___80_02950	BACUNI_03552
bc2018--bc2018___80_02951	bc2018--bc2018___80_02951
bc2018--bc2018___80_02952	BACUNI_03554
bc2018--bc2018___80_02953	BACUNI_03555
bc2018--bc2018___80_02954	BACUNI_03556
bc2018--bc2018___80_02955	BACUNI_03557
bc2018--bc2018___80_02956	BACUNI_03559
bc2018--bc2018___80_02957	BACUNI_03561
bc2018--bc2018___80_02958	BACUNI_03562
bc2018--bc2018___80_02959	BACUNI_03563
bc2018--bc2018___80_02960	BACUNI_03564
bc2018--bc2018___80_02961	BACUNI_03565
bc2018--bc2018___80_02962	BACUNI_03566
bc2018--bc2018___80_02963	BACUNI_03567
bc2018--bc2018___80_02964	BACUNI_03568
bc2018--bc2018___80_02965	BACUNI_03569
bc2018--bc2018___80_02966	BACUNI_03570
bc2018--bc2018___80_02967	BACUNI_03571
bc2018--bc2018___80_02968	BACUNI_03572
bc2018--bc2018___80_02969	bc2018--bc2018___80_02969
bc2018--bc2018___80_02970	BACUNI_03576
bc2018--bc2018___80_02971	BACUNI_03577
bc2018--bc2018___80_02972	BACUNI_03578
bc2018--bc2018___80_02973	nagB
bc2018--bc2018___80_02974	BACUNI_03580
bc2018--bc2018___80_02975	BACUNI_03581
bc2018--bc2018___80_02976	BACUNI_03583
bc2018--bc2018___80_02977	BACUNI_03584
bc2018--bc2018___80_02978	BACUNI_03585
bc2018--bc2018___80_02979	BACUNI_03587
bc2018--bc2018___80_02980	lipA
bc2018--bc2018___80_02981	bc2018--bc2018___80_02981
bc2018--bc2018___80_02982	BACUNI_03591
bc2018--bc2018___80_02983	BACUNI_03592
bc2018--bc2018___80_02984	BACUNI_01376
bc2018--bc2018___80_02985	BACUNI_03594
bc2018--bc2018___80_02986	BACUNI_03595
bc2018--bc2018___80_02987	BACUNI_03596
bc2018--bc2018___80_02988	BACUNI_03597
bc2018--bc2018___80_02989	BACUNI_03598
bc2018--bc2018___80_02990	BACUNI_03599
bc2018--bc2018___80_02991	BACUNI_03601
bc2018--bc2018___80_02992	kduI
bc2018--bc2018___80_02993	exuT
bc2018--bc2018___80_02994	BACUNI_03605
bc2018--bc2018___80_02995	BACUNI_03606
bc2018--bc2018___80_02996	tatA
bc2018--bc2018___80_02997	alr
bc2018--bc2018___80_02998	BACUNI_03610
bc2018--bc2018___80_02999	BACUNI_03611
bc2018--bc2018___80_03000	dxs
bc2018--bc2018___80_03001	BACUNI_03613
bc2018--bc2018___80_03002	trkH
bc2018--bc2018___80_03003	BACUNI_03615
bc2018--bc2018___80_03004	nuoA
bc2018--bc2018___80_03005	nuoB
bc2018--bc2018___80_03006	nuoC
bc2018--bc2018___80_03007	nuoH
bc2018--bc2018___80_03008	BACUNI_03621
bc2018--bc2018___80_03009	nuoJ
bc2018--bc2018___80_03010	nuoK
bc2018--bc2018___80_03011	BACUNI_03624
bc2018--bc2018___80_03012	nuoM
bc2018--bc2018___80_03013	nuoN
bc2018--bc2018___80_03014	BACUNI_03627
bc2018--bc2018___80_03015	BACUNI_03629
bc2018--bc2018___80_03016	BACUNI_03630
bc2018--bc2018___80_03017	bc2018--bc2018___80_03017
bc2018--bc2018___80_03018	BACUNI_03633
bc2018--bc2018___80_03019	BACUNI_03635
bc2018--bc2018___80_03020	BACUNI_03637
bc2018--bc2018___80_03021	BACUNI_03638
bc2018--bc2018___80_03022	BACUNI_03640
bc2018--bc2018___80_03023	BACUNI_03641
bc2018--bc2018___80_03024	BACUNI_03642
bc2018--bc2018___80_03025	BACUNI_03643
bc2018--bc2018___80_03026	bc2018--bc2018___80_03026
bc2018--bc2018___80_03027	bc2018--bc2018___80_03027
bc2018--bc2018___80_03028	BACUNI_03647
bc2018--bc2018___80_03029	rsmA
bc2018--bc2018___80_03030	mgtE
bc2018--bc2018___80_03031	BACUNI_03651
bc2018--bc2018___80_03032	BACUNI_03652
bc2018--bc2018___80_03034	rsfS
bc2018--bc2018___80_03035	ftsH
bc2018--bc2018___80_03036	cdsA
bc2018--bc2018___80_03037	BACUNI_03659
bc2018--bc2018___80_03038	lpxB
bc2018--bc2018___80_03039	surE
bc2018--bc2018___80_03040	BACUNI_03664
bc2018--bc2018___80_03041	BACUNI_03665
bc2018--bc2018___80_03042	BACUNI_03666
bc2018--bc2018___80_03043	BACUNI_03667
bc2018--bc2018___80_03044	BACUNI_03668
bc2018--bc2018___80_03045	BACUNI_03669
bc2018--bc2018___80_03046	BACUNI_03670
bc2018--bc2018___80_03047	BACUNI_03671
bc2018--bc2018___80_03048	BACUNI_03672
bc2018--bc2018___80_03049	alaS
bc2018--bc2018___80_03050	BACUNI_03674
bc2018--bc2018___80_03051	BACUNI_03675
bc2018--bc2018___80_03052	BACUNI_03676
bc2018--bc2018___80_03053	BACUNI_03678
bc2018--bc2018___80_03054	BACUNI_03679
bc2018--bc2018___80_03055	BACUNI_03680
bc2018--bc2018___80_03056	BACUNI_03682
bc2018--bc2018___80_03057	BACUNI_03683
bc2018--bc2018___80_03058	aroB
bc2018--bc2018___80_03059	BACUNI_03686
bc2018--bc2018___80_03060	BACUNI_03687
bc2018--bc2018___80_03061	BACUNI_03690
bc2018--bc2018___80_03062	bc2018--bc2018___80_03062
bc2018--bc2018___80_03063	BACUNI_03693
bc2018--bc2018___80_03064	bc2018--bc2018___80_03064
bc2018--bc2018___80_03065	BACUNI_02833
bc2018--bc2018___80_03066	BACUNI_02834
bc2018--bc2018___80_03067	BACUNI_03698
bc2018--bc2018___80_03069	BACUNI_03701
bc2018--bc2018___80_03070	BACUNI_03702
bc2018--bc2018___80_03071	BACUNI_03703
bc2018--bc2018___80_03072	BACUNI_03704
bc2018--bc2018___80_03073	BACUNI_03705
bc2018--bc2018___80_03074	BACUNI_03706
bc2018--bc2018___80_03075	BACUNI_03707
bc2018--bc2018___80_03076	BACUNI_03708
bc2018--bc2018___80_03077	BACUNI_03709
bc2018--bc2018___80_03078	bc2018--bc2018___80_03078
bc2018--bc2018___80_03079	bc2018--bc2018___80_03079
bc2018--bc2018___80_03080	BACUNI_03712
bc2018--bc2018___80_03081	bc2018--bc2018___80_03081
bc2018--bc2018___80_03082	bc2018--bc2018___80_03082
bc2018--bc2018___80_03083	bc2018--bc2018___80_03083
bc2018--bc2018___80_03084	BACUNI_03716
bc2018--bc2018___80_03085	BACUNI_03719
bc2018--bc2018___80_03086	BACUNI_03722
bc2018--bc2018___80_03087	BACUNI_03723
bc2018--bc2018___80_03088	BACUNI_03725
bc2018--bc2018___80_03089	BACUNI_03726
bc2018--bc2018___80_03090	BACUNI_03727
bc2018--bc2018___80_03091	BACUNI_03728
bc2018--bc2018___80_03092	bc2018--bc2018___80_03092
bc2018--bc2018___80_03093	BACUNI_03733
bc2018--bc2018___80_03094	znuB
bc2018--bc2018___80_03095	BACUNI_03735
bc2018--bc2018___80_03096	bc2018--bc2018___80_03096
bc2018--bc2018___80_03097	BACUNI_03737
bc2018--bc2018___80_03098	trxA
bc2018--bc2018___80_03099	BACUNI_03740
bc2018--bc2018___80_03100	psd
bc2018--bc2018___80_03101	bc2018--bc2018___80_03101
bc2018--bc2018___80_03102	BACUNI_03743
bc2018--bc2018___80_03103	bc2018--bc2018___80_03103
bc2018--bc2018___80_03104	BACUNI_03745
bc2018--bc2018___80_03105	BACUNI_03746
bc2018--bc2018___80_03106	BACUNI_03747
bc2018--bc2018___80_03107	BACUNI_03748
bc2018--bc2018___80_03108	BACUNI_03749
bc2018--bc2018___80_03109	BACUNI_03750
bc2018--bc2018___80_03110	BACUNI_03751
bc2018--bc2018___80_03111	BACUNI_03752
bc2018--bc2018___80_03112	BACUNI_03753
bc2018--bc2018___80_03113	BACUNI_03754
bc2018--bc2018___80_03114	BACUNI_03755
bc2018--bc2018___80_03115	bc2018--bc2018___80_03115
bc2018--bc2018___80_03116	BACUNI_03757
bc2018--bc2018___80_03117	dinF
bc2018--bc2018___80_03118	BACUNI_03760
bc2018--bc2018___80_03119	BACUNI_03761
bc2018--bc2018___80_03120	BACUNI_03762
bc2018--bc2018___80_03121	pyrH
bc2018--bc2018___80_03122	bc2018--bc2018___80_03122
bc2018--bc2018___80_03123	rsgA
bc2018--bc2018___80_03124	BACUNI_03767
bc2018--bc2018___80_03125	BACUNI_03768
bc2018--bc2018___80_03126	BACUNI_03769
bc2018--bc2018___80_03127	BACUNI_03770
bc2018--bc2018___80_03128	BACUNI_03771
bc2018--bc2018___80_03129	BACUNI_03773
bc2018--bc2018___80_03130	BACUNI_03774
bc2018--bc2018___80_03131	hflX
bc2018--bc2018___80_03132	bc2018--bc2018___80_03132
bc2018--bc2018___80_03133	BACUNI_03776
bc2018--bc2018___80_03134	BACUNI_03777
bc2018--bc2018___80_03135	BACUNI_03778
bc2018--bc2018___80_03136	BACUNI_02343
bc2018--bc2018___80_03137	BACUNI_02342
bc2018--bc2018___80_03138	BACUNI_02340
bc2018--bc2018___80_03139	BACUNI_02337
bc2018--bc2018___80_03140	BACUNI_02336
bc2018--bc2018___80_03141	BACUNI_03780
bc2018--bc2018___80_03142	BACUNI_03781
bc2018--bc2018___80_03143	BACUNI_03782
bc2018--bc2018___80_03144	BACUNI_03783
bc2018--bc2018___80_03145	bc2018--bc2018___80_03145
bc2018--bc2018___80_03146	BACUNI_00026
bc2018--bc2018___80_03147	BACUNI_00025
bc2018--bc2018___80_03148	BACUNI_00020
bc2018--bc2018___80_03149	BACUNI_00054
bc2018--bc2018___80_03150	BACUNI_00053
bc2018--bc2018___80_03151	BACUNI_00047
bc2018--bc2018___80_03152	BACUNI_00050
bc2018--bc2018___80_03153	BACUNI_00051
bc2018--bc2018___80_03154	BACUNI_00043
bc2018--bc2018___80_03155	BACUNI_02346
bc2018--bc2018___80_03156	bc2018--bc2018___80_03156
bc2018--bc2018___80_03157	BACUNI_02349
bc2018--bc2018___80_03158	BACUNI_02350
bc2018--bc2018___80_03159	rsmI
bc2018--bc2018___80_03160	BACUNI_02352
bc2018--bc2018___80_03161	tdk
bc2018--bc2018___80_03162	BACUNI_02354
bc2018--bc2018___80_03164	BACUNI_02356
bc2018--bc2018___80_03165	bc2018--bc2018___80_03165
bc2018--bc2018___80_03166	BACUNI_02359
bc2018--bc2018___80_03167	BACUNI_02360
bc2018--bc2018___80_03168	BACUNI_02361
bc2018--bc2018___80_03169	BACUNI_02365
bc2018--bc2018___80_03170	BACUNI_02367
bc2018--bc2018___80_03171	BACUNI_02369
bc2018--bc2018___80_03172	BACUNI_02370
bc2018--bc2018___80_03173	BACUNI_02371
bc2018--bc2018___80_03174	BACUNI_02372
bc2018--bc2018___80_03175	pnuC
bc2018--bc2018___80_03176	BACUNI_02374
bc2018--bc2018___80_03177	BACUNI_02376
bc2018--bc2018___80_03178	BACUNI_02377
bc2018--bc2018___80_03179	bc2018--bc2018___80_03179
bc2018--bc2018___80_03180	thrC
bc2018--bc2018___80_03181	BACUNI_02381
bc2018--bc2018___80_03182	BACUNI_02382
bc2018--bc2018___80_03183	BACUNI_02383
bc2018--bc2018___80_03184	cah
bc2018--bc2018___80_03185	radA
bc2018--bc2018___80_03186	BACUNI_02386
bc2018--bc2018___80_03187	BACUNI_02387
bc2018--bc2018___80_03188	BACUNI_02388
bc2018--bc2018___80_03189	BACUNI_02389
bc2018--bc2018___80_03190	BACUNI_02390
bc2018--bc2018___80_03191	BACUNI_02391
bc2018--bc2018___80_03192	BACUNI_02392
bc2018--bc2018___80_03193	BACUNI_02393
bc2018--bc2018___80_03194	metA
bc2018--bc2018___80_03195	bc2018--bc2018___80_03195
bc2018--bc2018___80_03196	metF
bc2018--bc2018___80_03197	BACUNI_02398
bc2018--bc2018___80_03198	BACUNI_02399
bc2018--bc2018___80_03199	gldH
bc2018--bc2018___80_03200	BACUNI_02401
bc2018--bc2018___80_03201	BACUNI_02402
bc2018--bc2018___80_03202	BACUNI_02403
bc2018--bc2018___80_03203	mrdA
bc2018--bc2018___80_03204	BACUNI_02405
bc2018--bc2018___80_03205	mreC
bc2018--bc2018___80_03206	mreB
bc2018--bc2018___80_03207	purH
bc2018--bc2018___80_03208	bc2018--bc2018___80_03208
bc2018--bc2018___80_03209	BACUNI_02410
bc2018--bc2018___80_03210	BACUNI_02411
bc2018--bc2018___80_03211	BACUNI_02412
bc2018--bc2018___80_03212	BACUNI_02413
bc2018--bc2018___80_03213	BACUNI_02414
bc2018--bc2018___80_03214	BACUNI_02416
bc2018--bc2018___80_03215	BACUNI_02417
bc2018--bc2018___80_03216	BACUNI_02418
bc2018--bc2018___80_03217	bc2018--bc2018___80_03217
bc2018--bc2018___80_03218	BACUNI_02420
bc2018--bc2018___80_03219	BACUNI_02421
bc2018--bc2018___80_03220	BACUNI_02422
bc2018--bc2018___80_03221	BACUNI_02423
bc2018--bc2018___80_03222	BACUNI_02426
bc2018--bc2018___80_03223	BACUNI_02428
bc2018--bc2018___80_03224	BACUNI_02429
bc2018--bc2018___80_03225	BACUNI_02430
bc2018--bc2018___80_03226	BACUNI_02431
bc2018--bc2018___80_03227	bc2018--bc2018___80_03227
bc2018--bc2018___80_03228	BACUNI_02434
bc2018--bc2018___80_03229	BACUNI_02435
bc2018--bc2018___80_03230	BACUNI_02436
bc2018--bc2018___80_03231	bc2018--bc2018___80_03231
bc2018--bc2018___80_03232	BACUNI_02439
bc2018--bc2018___80_03233	BACUNI_02440
bc2018--bc2018___80_03234	fabG
bc2018--bc2018___80_03235	BACUNI_02442
bc2018--bc2018___80_03237	BACUNI_02447
bc2018--bc2018___80_03238	BACUNI_02448
bc2018--bc2018___80_03239	BACUNI_02449
bc2018--bc2018___80_03240	BACUNI_02450
bc2018--bc2018___80_03241	BACUNI_02451
bc2018--bc2018___80_03242	BACUNI_02453
bc2018--bc2018___80_03243	BACUNI_02454
bc2018--bc2018___80_03244	BACUNI_02455
bc2018--bc2018___80_03245	BACUNI_02456
bc2018--bc2018___80_03246	BACUNI_02457
bc2018--bc2018___80_03247	BACUNI_02459
bc2018--bc2018___80_03248	BACUNI_02460
bc2018--bc2018___80_03249	BACUNI_02461
bc2018--bc2018___80_03252	BACUNI_00745
bc2018--bc2018___80_03253	BACUNI_00746
bc2018--bc2018___80_03254	BACUNI_00748
bc2018--bc2018___80_03255	BACUNI_00749
bc2018--bc2018___80_03256	BACUNI_00750
bc2018--bc2018___80_03257	BACUNI_00751
bc2018--bc2018___80_03258	thiD
bc2018--bc2018___80_03259	BACUNI_00754
bc2018--bc2018___80_03260	BACUNI_00755
bc2018--bc2018___80_03261	bc2018--bc2018___80_03261
bc2018--bc2018___80_03262	BACUNI_00758
bc2018--bc2018___80_03263	BACUNI_00759
bc2018--bc2018___80_03264	czcA
bc2018--bc2018___80_03265	BACUNI_00761
bc2018--bc2018___80_03266	BACUNI_00762
bc2018--bc2018___80_03267	BACUNI_00764
bc2018--bc2018___80_03268	BACUNI_00765
bc2018--bc2018___80_03269	BACUNI_00766
bc2018--bc2018___80_03270	bc2018--bc2018___80_03270
bc2018--bc2018___80_03271	ftcD
bc2018--bc2018___80_03272	BACUNI_00769
bc2018--bc2018___80_03273	bc2018--bc2018___80_03273
bc2018--bc2018___80_03274	BACUNI_00770
bc2018--bc2018___80_03275	BACUNI_00772
bc2018--bc2018___80_03276	BACUNI_00774
bc2018--bc2018___80_03277	BACUNI_00775
bc2018--bc2018___80_03278	BACUNI_00776
bc2018--bc2018___80_03279	BACUNI_00779
bc2018--bc2018___80_03280	BACUNI_00780
bc2018--bc2018___80_03281	BACUNI_00781
bc2018--bc2018___80_03282	BACUNI_00782
bc2018--bc2018___80_03283	BACUNI_00783
bc2018--bc2018___80_03284	rplQ
bc2018--bc2018___80_03285	rpoA
bc2018--bc2018___80_03286	rpsD
bc2018--bc2018___80_03287	rpsK
bc2018--bc2018___80_03288	rpsM
bc2018--bc2018___80_03289	bc2018--bc2018___80_03289
bc2018--bc2018___80_03290	bc2018--bc2018___80_03290
bc2018--bc2018___80_03291	map
bc2018--bc2018___80_03292	secY
bc2018--bc2018___80_03293	rplO
bc2018--bc2018___80_03294	rpmD
bc2018--bc2018___80_03295	rpsE
bc2018--bc2018___80_03296	rplR
bc2018--bc2018___80_03297	rplF
bc2018--bc2018___80_03298	bc2018--bc2018___80_03298
bc2018--bc2018___80_03299	rpsN
bc2018--bc2018___80_03300	rplE
bc2018--bc2018___80_03301	rplX
bc2018--bc2018___80_03302	rplN
bc2018--bc2018___80_03303	rpsQ
bc2018--bc2018___80_03304	rpmC
bc2018--bc2018___80_03305	bc2018--bc2018___80_03305
bc2018--bc2018___80_03306	rpsC
bc2018--bc2018___80_03307	bc2018--bc2018___80_03307
bc2018--bc2018___80_03308	bc2018--bc2018___80_03308
bc2018--bc2018___80_03309	rplB
bc2018--bc2018___80_03310	rplW
bc2018--bc2018___80_03311	rplD
bc2018--bc2018___80_03312	rplC
bc2018--bc2018___80_03313	rpsJ
bc2018--bc2018___80_03314	fusA
bc2018--bc2018___80_03315	rpsG
bc2018--bc2018___80_03316	rpsL
bc2018--bc2018___80_03317	BACUNI_00817
bc2018--bc2018___80_03318	rpoC
bc2018--bc2018___80_03319	rpoB
bc2018--bc2018___80_03320	rplL
bc2018--bc2018___80_03321	rplJ
bc2018--bc2018___80_03322	rplA
bc2018--bc2018___80_03323	rplK
bc2018--bc2018___80_03324	nusG
bc2018--bc2018___80_03326	tuf
bc2018--bc2018___80_03330	raiA
bc2018--bc2018___80_03331	BACUNI_00833
bc2018--bc2018___80_03332	rpsU
bc2018--bc2018___80_03333	BACUNI_00835
bc2018--bc2018___80_03334	BACUNI_00836
bc2018--bc2018___80_03335	waaA
bc2018--bc2018___80_03336	gltX
bc2018--bc2018___80_03337	BACUNI_00839
bc2018--bc2018___80_03338	BACUNI_00840
bc2018--bc2018___80_03339	BACUNI_00841
bc2018--bc2018___80_03340	BACUNI_00842
bc2018--bc2018___80_03341	BACUNI_00843
bc2018--bc2018___80_03342	BACUNI_00845
bc2018--bc2018___80_03343	bc2018--bc2018___80_03343
bc2018--bc2018___80_03344	BACUNI_00846
bc2018--bc2018___80_03345	bc2018--bc2018___80_03345
bc2018--bc2018___80_03346	BACUNI_00850
bc2018--bc2018___80_03347	BACUNI_00852
bc2018--bc2018___80_03348	BACUNI_00853
bc2018--bc2018___80_03349	BACUNI_00858
bc2018--bc2018___80_03350	bc2018--bc2018___80_03350
bc2018--bc2018___80_03351	BACUNI_00861
bc2018--bc2018___80_03352	bc2018--bc2018___80_03352
bc2018--bc2018___80_03353	apbE
bc2018--bc2018___80_03354	BACUNI_00865
bc2018--bc2018___80_03355	BACUNI_00867
bc2018--bc2018___80_03356	bc2018--bc2018___80_03356
bc2018--bc2018___80_03357	BACUNI_00870
bc2018--bc2018___80_03358	bc2018--bc2018___80_03358
bc2018--bc2018___80_03359	BACUNI_00874
bc2018--bc2018___80_03360	BACUNI_00877
bc2018--bc2018___80_03361	BACUNI_00879
bc2018--bc2018___80_03362	BACUNI_00880
bc2018--bc2018___80_03363	ftnA
bc2018--bc2018___80_03364	BACUNI_00882
bc2018--bc2018___80_03365	gpmA
bc2018--bc2018___80_03366	BACUNI_00884
bc2018--bc2018___80_03367	BACUNI_00885
bc2018--bc2018___80_03368	pfkA
bc2018--bc2018___80_03369	BACUNI_00887
bc2018--bc2018___80_03370	glgP
bc2018--bc2018___80_03371	bc2018--bc2018___80_03371
bc2018--bc2018___80_03372	bc2018--bc2018___80_03372
bc2018--bc2018___80_03373	BACUNI_00896
bc2018--bc2018___80_03374	BACUNI_02864
bc2018--bc2018___80_03375	bc2018--bc2018___80_03375
bc2018--bc2018___80_03376	BACUNI_00899
bc2018--bc2018___80_03377	BACUNI_00900
bc2018--bc2018___80_03378	BACUNI_00901
bc2018--bc2018___80_03379	BACUNI_00904
bc2018--bc2018___80_03380	bc2018--bc2018___80_03380
bc2018--bc2018___80_03381	BACUNI_00909
bc2018--bc2018___80_03382	BACUNI_00910
bc2018--bc2018___80_03383	BACUNI_00912
bc2018--bc2018___80_03384	BACUNI_00348
bc2018--bc2018___80_03385	BACUNI_00914
bc2018--bc2018___80_03386	BACUNI_00341
bc2018--bc2018___80_03387	BACUNI_00342
bc2018--bc2018___80_03388	BACUNI_00343
bc2018--bc2018___80_03389	BACUNI_00344
bc2018--bc2018___80_03390	BACUNI_00346
bc2018--bc2018___80_03391	BACUNI_00348
bc2018--bc2018___80_03392	bc2018--bc2018___80_03392
bc2018--bc2018___80_03393	BACUNI_00350
bc2018--bc2018___80_03394	bc2018--bc2018___80_03394
bc2018--bc2018___80_03395	BACUNI_00339
bc2018--bc2018___80_03396	BACUNI_00338
bc2018--bc2018___80_03397	BACUNI_00337
bc2018--bc2018___80_03398	BACUNI_00336
bc2018--bc2018___80_03399	ric
bc2018--bc2018___80_03400	BACUNI_00333
bc2018--bc2018___80_03401	BACUNI_00332
bc2018--bc2018___80_03402	bc2018--bc2018___80_03402
bc2018--bc2018___80_03403	BACUNI_00330
bc2018--bc2018___80_03404	BACUNI_00329
bc2018--bc2018___80_03405	BACUNI_00328
bc2018--bc2018___80_03406	BACUNI_00326
bc2018--bc2018___80_03407	BACUNI_00325
bc2018--bc2018___80_03408	BACUNI_00324
bc2018--bc2018___80_03409	BACUNI_00323
bc2018--bc2018___80_03410	BACUNI_00322
bc2018--bc2018___80_03411	BACUNI_00321
bc2018--bc2018___80_03412	BACUNI_00319
bc2018--bc2018___80_03413	BACUNI_00318
bc2018--bc2018___80_03414	BACUNI_00317
bc2018--bc2018___80_03415	BACUNI_00316
bc2018--bc2018___80_03416	BACUNI_00315
bc2018--bc2018___80_03417	BACUNI_00312
bc2018--bc2018___80_03418	BACUNI_00311
bc2018--bc2018___80_03419	BACUNI_00310
bc2018--bc2018___80_03420	BACUNI_00309
bc2018--bc2018___80_03421	BACUNI_00307
bc2018--bc2018___80_03422	BACUNI_00306
bc2018--bc2018___80_03423	BACUNI_00305
bc2018--bc2018___80_03424	BACUNI_00303
bc2018--bc2018___80_03425	BACUNI_00302
bc2018--bc2018___80_03426	BACUNI_00301
bc2018--bc2018___80_03427	BACUNI_00300
bc2018--bc2018___80_03428	BACUNI_00299
bc2018--bc2018___80_03429	BACUNI_00298
bc2018--bc2018___80_03431	BACUNI_00296
bc2018--bc2018___80_03432	BACUNI_00294
bc2018--bc2018___80_03433	greA
bc2018--bc2018___80_03434	BACUNI_00291
bc2018--bc2018___80_03435	pnp
bc2018--bc2018___80_03436	BACUNI_00287
bc2018--bc2018___80_03437	BACUNI_00286
bc2018--bc2018___80_03438	BACUNI_00285
bc2018--bc2018___80_03439	BACUNI_00284
bc2018--bc2018___80_03440	BACUNI_00282
bc2018--bc2018___80_03441	bc2018--bc2018___80_03441
bc2018--bc2018___80_03442	BACUNI_00280
bc2018--bc2018___80_03443	sufS
bc2018--bc2018___80_03444	sufD
bc2018--bc2018___80_03445	sufC
bc2018--bc2018___80_03446	sufB
bc2018--bc2018___80_03447	BACUNI_00275
bc2018--bc2018___80_03448	infB
bc2018--bc2018___80_03449	nusA
bc2018--bc2018___80_03450	rimP
bc2018--bc2018___80_03451	bc2018--bc2018___80_03451
bc2018--bc2018___80_03452	BACUNI_00919
bc2018--bc2018___80_03453	BACUNI_00920
bc2018--bc2018___80_03454	BACUNI_00921
bc2018--bc2018___80_03455	BACUNI_00922
bc2018--bc2018___80_03456	BACUNI_00923
bc2018--bc2018___80_03457	bc2018--bc2018___80_03457
bc2018--bc2018___80_03458	BACUNI_00925
bc2018--bc2018___80_03459	BACUNI_00926
bc2018--bc2018___80_03460	BACUNI_00927
bc2018--bc2018___80_03461	BACUNI_00928
bc2018--bc2018___80_03462	BACUNI_00930
bc2018--bc2018___80_03463	BACUNI_00932
bc2018--bc2018___80_03464	BACUNI_00934
bc2018--bc2018___80_03465	BACUNI_00935
bc2018--bc2018___80_03466	BACUNI_00936
bc2018--bc2018___80_03467	BACUNI_00938
bc2018--bc2018___80_03468	BACUNI_00939
bc2018--bc2018___80_03469	argB
bc2018--bc2018___80_03470	speA
bc2018--bc2018___80_03471	aroK
bc2018--bc2018___80_03472	BACUNI_00943
bc2018--bc2018___80_03473	bc2018--bc2018___80_03473
bc2018--bc2018___80_03474	bc2018--bc2018___80_03474
bc2018--bc2018___80_03475	bc2018--bc2018___80_03475
bc2018--bc2018___80_03476	BACUNI_00947
bc2018--bc2018___80_03477	bc2018--bc2018___80_03477
bc2018--bc2018___80_03478	BACUNI_00949
bc2018--bc2018___80_03479	BACUNI_00950
bc2018--bc2018___80_03480	BACUNI_00951
bc2018--bc2018___80_03481	BACUNI_00952
bc2018--bc2018___80_03482	BACUNI_00953
bc2018--bc2018___80_03483	BACUNI_00954
bc2018--bc2018___80_03484	BACUNI_00956
bc2018--bc2018___80_03485	BACUNI_00957
bc2018--bc2018___80_03486	bc2018--bc2018___80_03486
bc2018--bc2018___80_03487	BACUNI_00959
bc2018--bc2018___80_03488	BACUNI_00960
bc2018--bc2018___80_03489	BACUNI_00962
bc2018--bc2018___80_03490	BACUNI_00963
bc2018--bc2018___80_03491	BACUNI_00964
bc2018--bc2018___80_03492	BACUNI_00965
bc2018--bc2018___80_03493	BACUNI_00966
bc2018--bc2018___80_03494	BACUNI_00967
bc2018--bc2018___80_03495	BACUNI_00968
bc2018--bc2018___80_03496	BACUNI_00969
bc2018--bc2018___80_03497	BACUNI_00970
bc2018--bc2018___80_03498	BACUNI_00971
bc2018--bc2018___80_03499	BACUNI_00973
bc2018--bc2018___80_03500	gmhA
bc2018--bc2018___80_03501	BACUNI_00975
bc2018--bc2018___80_03502	hldE
bc2018--bc2018___80_03503	BACUNI_00978
bc2018--bc2018___80_03504	BACUNI_00980
bc2018--bc2018___80_03505	BACUNI_00981
bc2018--bc2018___80_03506	BACUNI_00982
bc2018--bc2018___80_03507	BACUNI_00983
bc2018--bc2018___80_03508	BACUNI_00984
bc2018--bc2018___80_03509	bc2018--bc2018___80_03509
bc2018--bc2018___80_03510	BACUNI_00986
bc2018--bc2018___80_03511	pdxB
bc2018--bc2018___80_03512	BACUNI_00990
bc2018--bc2018___80_03513	purN
bc2018--bc2018___80_03514	bc2018--bc2018___80_03514
bc2018--bc2018___80_03515	fabF
bc2018--bc2018___80_03516	rnc
bc2018--bc2018___80_03517	bc2018--bc2018___80_03517
bc2018--bc2018___80_03518	BACUNI_00997
bc2018--bc2018___80_03519	BACUNI_00998
bc2018--bc2018___80_03520	mnmA
bc2018--bc2018___80_03521	cysS
bc2018--bc2018___80_03522	BACUNI_01001
bc2018--bc2018___80_03523	bc2018--bc2018___80_03523
