index,bacuni,Entry.Name,Gene
bc2018--bc2018___80_01173,BACUNI_04423,A7V9Z6_BACUC,BACUNI_04423
bc2018--bc2018___80_01174,bc2018--bc2018___80_01174,,bc2018--bc2018___80_01174
bc2018--bc2018___80_01175,BACUNI_04422,A7V9Z5_BACUC,BACUNI_04422
bc2018--bc2018___80_01176,BACUNI_04421,A7V9Z4_BACUC,BACUNI_04421
bc2018--bc2018___80_01177,BACUNI_04420,,BACUNI_04420
bc2018--bc2018___80_01178,BACUNI_04419,,BACUNI_04419
bc2018--bc2018___80_01179,BACUNI_04418,A7V9Z1_BACUC,BACUNI_04418
bc2018--bc2018___80_01180,BACUNI_04417,,BACUNI_04417
bc2018--bc2018___80_01181,BACUNI_04416,,BACUNI_04416
bc2018--bc2018___80_01182,BACUNI_04415,A7V9Y8_BACUC,BACUNI_04415
bc2018--bc2018___80_01183,BACUNI_04414,,BACUNI_04414
bc2018--bc2018___80_01184,BACUNI_04413,,BACUNI_04413
bc2018--bc2018___80_01185,BACUNI_04412,A7V9Y5_BACUC,BACUNI_04412
bc2018--bc2018___80_01186,BACUNI_04411,,BACUNI_04411
bc2018--bc2018___80_01187,bc2018--bc2018___80_01187,,bc2018--bc2018___80_01187
bc2018--bc2018___80_01188,BACUNI_04405,,BACUNI_04405
bc2018--bc2018___80_01189,BACUNI_04404,,BACUNI_04404
bc2018--bc2018___80_01190,BACUNI_02834,,BACUNI_02834
bc2018--bc2018___80_01191,BACUNI_02833,A7V5H4_BACUC,BACUNI_02833
bc2018--bc2018___80_01193,BACUNI_04399,A7V9X3_BACUC,purU
bc2018--bc2018___80_01194,BACUNI_04398,A7V9X2_BACUC,hisH
bc2018--bc2018___80_01195,BACUNI_04397,A7V9X1_BACUC,hisA
bc2018--bc2018___80_01196,BACUNI_04396,A7V9X0_BACUC,hisF
bc2018--bc2018___80_01197,BACUNI_04395,A7V9W9_BACUC,hisE
bc2018--bc2018___80_01198,BACUNI_04394,A7V9W8_BACUC,BACUNI_04394
bc2018--bc2018___80_01199,BACUNI_04393,A7V9W7_BACUC,BACUNI_04393
bc2018--bc2018___80_01200,bc2018--bc2018___80_01200,,bc2018--bc2018___80_01200
bc2018--bc2018___80_01201,BACUNI_04392,A7V9W6_BACUC,lysA
bc2018--bc2018___80_01202,BACUNI_04391,A7V9W5_BACUC,ftnA
bc2018--bc2018___80_01203,BACUNI_04390,A7V9W4_BACUC,kbl
bc2018--bc2018___80_01204,BACUNI_04388,A7V9W2_BACUC,BACUNI_04388
bc2018--bc2018___80_01205,BACUNI_04387,A7V9W0_BACUC,BACUNI_04387
bc2018--bc2018___80_01206,BACUNI_04385,A7V9V9_BACUC,murB
bc2018--bc2018___80_01207,bc2018--bc2018___80_01207,,bc2018--bc2018___80_01207
bc2018--bc2018___80_01208,BACUNI_04383,A7V9V7_BACUC,BACUNI_04383
bc2018--bc2018___80_01209,BACUNI_04381,A7V9V6_BACUC,BACUNI_04381
bc2018--bc2018___80_01210,BACUNI_04380,A7V9V4_BACUC,dnaN
bc2018--bc2018___80_01211,BACUNI_04379,A7V9V3_BACUC,BACUNI_04379
bc2018--bc2018___80_01212,BACUNI_04378,A7V9V2_BACUC,coaBC
bc2018--bc2018___80_01213,BACUNI_04377,A7V9V1_BACUC,recN
bc2018--bc2018___80_01214,BACUNI_04376,A7V9V0_BACUC,BACUNI_04376
bc2018--bc2018___80_01215,BACUNI_04375,A7V9U9_BACUC,BACUNI_04375
bc2018--bc2018___80_01216,BACUNI_04373,A7V9U7_BACUC,BACUNI_04373
bc2018--bc2018___80_01217,BACUNI_04372,A7V9U6_BACUC,folC
bc2018--bc2018___80_01218,BACUNI_04370,A7V9U4_BACUC,BACUNI_04370
bc2018--bc2018___80_01219,BACUNI_04369,A7V9U3_BACUC,BACUNI_04369
bc2018--bc2018___80_01220,BACUNI_04368,A7V9U2_BACUC,BACUNI_04368
bc2018--bc2018___80_01221,BACUNI_04367,A7V9U1_BACUC,BACUNI_04367
bc2018--bc2018___80_01222,BACUNI_04366,A7V9U0_BACUC,BACUNI_04366
bc2018--bc2018___80_01223,bc2018--bc2018___80_01223,,bc2018--bc2018___80_01223
bc2018--bc2018___80_01224,BACUNI_04360,,BACUNI_04360
bc2018--bc2018___80_01225,BACUNI_04359,,BACUNI_04359
bc2018--bc2018___80_01226,BACUNI_04358,,BACUNI_04358
bc2018--bc2018___80_01227,BACUNI_04357,,BACUNI_04357
bc2018--bc2018___80_01228,BACUNI_04356,,BACUNI_04356
bc2018--bc2018___80_01229,BACUNI_04355,,BACUNI_04355
bc2018--bc2018___80_01230,BACUNI_04354,,icaB
bc2018--bc2018___80_01231,BACUNI_04353,,BACUNI_04353
bc2018--bc2018___80_01232,BACUNI_04352,A7V9S6_BACUC,BACUNI_04352
bc2018--bc2018___80_01233,BACUNI_04351,,BACUNI_04351
bc2018--bc2018___80_01234,BACUNI_04350,,BACUNI_04350
bc2018--bc2018___80_01235,BACUNI_04349,,BACUNI_04349
bc2018--bc2018___80_01236,BACUNI_04348,,BACUNI_04348
bc2018--bc2018___80_01237,BACUNI_04347,,wbuB
bc2018--bc2018___80_01238,BACUNI_04346,,pglC
bc2018--bc2018___80_01239,BACUNI_04345,,BACUNI_04345
bc2018--bc2018___80_01240,BACUNI_04344,,pglE
bc2018--bc2018___80_01241,BACUNI_04343,,BACUNI_04343
bc2018--bc2018___80_01242,BACUNI_04342,A7V9R6_BACUC,BACUNI_04342
bc2018--bc2018___80_01243,BACUNI_04341,A7V9R5_BACUC,tpx
bc2018--bc2018___80_01244,BACUNI_04340,A7V9R4_BACUC,BACUNI_04340
bc2018--bc2018___80_01245,BACUNI_04339,A7V9R3_BACUC,BACUNI_04339
bc2018--bc2018___80_01246,BACUNI_04338,A7V9R2_BACUC,glnS
bc2018--bc2018___80_01247,BACUNI_04337,,BACUNI_04337
bc2018--bc2018___80_01248,BACUNI_04336,,pstC
bc2018--bc2018___80_01249,BACUNI_04335,,pstA
bc2018--bc2018___80_01250,BACUNI_04334,,pstB
bc2018--bc2018___80_01251,BACUNI_04333,,phoU
bc2018--bc2018___80_01252,BACUNI_04330,A7V9Q4_BACUC,ribE
bc2018--bc2018___80_01253,bc2018--bc2018___80_01253,,bc2018--bc2018___80_01253
bc2018--bc2018___80_01254,BACUNI_04329,A7V9Q3_BACUC,BACUNI_04329
bc2018--bc2018___80_01255,BACUNI_04326,A7V9Q1_BACUC,BACUNI_04326
bc2018--bc2018___80_01256,BACUNI_04325,A7V9Q0_BACUC,BACUNI_04325
bc2018--bc2018___80_01257,BACUNI_04324,A7V9P9_BACUC,BACUNI_04324
bc2018--bc2018___80_01258,BACUNI_04323,A7V9P8_BACUC,BACUNI_04323
bc2018--bc2018___80_01259,bc2018--bc2018___80_01259,,bc2018--bc2018___80_01259
bc2018--bc2018___80_01260,BACUNI_04320,A7V9P5_BACUC,BACUNI_04320
bc2018--bc2018___80_01261,BACUNI_04319,A7V9P4_BACUC,BACUNI_04319
bc2018--bc2018___80_01262,BACUNI_04318,A7V9P3_BACUC,BACUNI_04318
bc2018--bc2018___80_01263,BACUNI_04317,,BACUNI_04317
bc2018--bc2018___80_01264,BACUNI_04316,,BACUNI_04316
bc2018--bc2018___80_01265,BACUNI_04315,,BACUNI_04315
bc2018--bc2018___80_01266,BACUNI_04314,,BACUNI_04314
bc2018--bc2018___80_01267,BACUNI_04313,,degT
bc2018--bc2018___80_01268,BACUNI_04312,,fdtC
bc2018--bc2018___80_01269,BACUNI_04311,,BACUNI_04311
bc2018--bc2018___80_01270,BACUNI_04310,A7V9N5_BACUC,BACUNI_04310
bc2018--bc2018___80_01271,BACUNI_04309,,BACUNI_04309
bc2018--bc2018___80_01272,BACUNI_04308,,BACUNI_04308
bc2018--bc2018___80_01273,BACUNI_04305,,BACUNI_04305
bc2018--bc2018___80_01274,BACUNI_04303,,BACUNI_04303
bc2018--bc2018___80_01275,BACUNI_04302,,BACUNI_04302
bc2018--bc2018___80_01276,BACUNI_04301,,BACUNI_04301
bc2018--bc2018___80_01277,BACUNI_04300,,BACUNI_04300
bc2018--bc2018___80_01278,BACUNI_04299,,BACUNI_04299
bc2018--bc2018___80_01279,BACUNI_04298,,BACUNI_04298
bc2018--bc2018___80_01280,BACUNI_04297,,BACUNI_04297
bc2018--bc2018___80_01281,BACUNI_04296,,BACUNI_04296
bc2018--bc2018___80_01282,BACUNI_04295,,BACUNI_04295
bc2018--bc2018___80_01283,BACUNI_04294,A7V9L9_BACUC,BACUNI_04294
bc2018--bc2018___80_01284,bc2018--bc2018___80_01284,,bc2018--bc2018___80_01284
bc2018--bc2018___80_01285,BACUNI_04292,A7V9L7_BACUC,BACUNI_04292
bc2018--bc2018___80_01286,BACUNI_04291,A7V9L6_BACUC,nadC
bc2018--bc2018___80_01287,BACUNI_04290,A7V9L5_BACUC,BACUNI_04290
bc2018--bc2018___80_01288,BACUNI_04289,A7V9L4_BACUC,BACUNI_04289
bc2018--bc2018___80_01289,BACUNI_04288,A7V9L3_BACUC,BACUNI_04288
bc2018--bc2018___80_01290,BACUNI_04287,A7V9L2_BACUC,BACUNI_04287
bc2018--bc2018___80_01291,BACUNI_04286,A7V9L1_BACUC,BACUNI_04286
bc2018--bc2018___80_01292,bc2018--bc2018___80_01292,,bc2018--bc2018___80_01292
bc2018--bc2018___80_01293,BACUNI_04284,,fabK
bc2018--bc2018___80_01294,BACUNI_04283,A7V9K8_BACUC,BACUNI_04283
bc2018--bc2018___80_01295,BACUNI_04282,A7V9K7_BACUC,BACUNI_04282
bc2018--bc2018___80_01296,BACUNI_04281,A7V9K6_BACUC,glsA
bc2018--bc2018___80_01297,BACUNI_04280,A7V9K5_BACUC,BACUNI_04280
bc2018--bc2018___80_01298,BACUNI_04279,A7V9K4_BACUC,BACUNI_04279
bc2018--bc2018___80_01299,BACUNI_04278,A7V9K3_BACUC,ald
bc2018--bc2018___80_01300,BACUNI_04277,A7V9K2_BACUC,BACUNI_04277
bc2018--bc2018___80_01301,BACUNI_04276,A7V9K1_BACUC,BACUNI_04276
bc2018--bc2018___80_01302,BACUNI_04275,A7V9K0_BACUC,BACUNI_04275
bc2018--bc2018___80_01303,BACUNI_04272,A7V9J7_BACUC,BACUNI_04272
bc2018--bc2018___80_01304,BACUNI_04271,A7V9J6_BACUC,BACUNI_04271
bc2018--bc2018___80_01305,bc2018--bc2018___80_01305,,bc2018--bc2018___80_01305
bc2018--bc2018___80_01306,BACUNI_04269,,BACUNI_04269
bc2018--bc2018___80_01307,BACUNI_04268,,BACUNI_04268
bc2018--bc2018___80_01308,BACUNI_04267,A7V9J2_BACUC,BACUNI_04267
bc2018--bc2018___80_01309,BACUNI_04266,A7V9J1_BACUC,BACUNI_04266
bc2018--bc2018___80_01310,BACUNI_04265,A7V9J0_BACUC,BACUNI_04265
bc2018--bc2018___80_01311,bc2018--bc2018___80_01311,,bc2018--bc2018___80_01311
bc2018--bc2018___80_01312,BACUNI_04263,,BACUNI_04263
bc2018--bc2018___80_01313,BACUNI_04262,A7V9I7_BACUC,BACUNI_04262
bc2018--bc2018___80_01314,BACUNI_04261,A7V9I6_BACUC,BACUNI_04261
bc2018--bc2018___80_01315,bc2018--bc2018___80_01315,,bc2018--bc2018___80_01315
bc2018--bc2018___80_01316,BACUNI_04260,A7V9I5_BACUC,BACUNI_04260
bc2018--bc2018___80_01317,BACUNI_04259,,BACUNI_04259
bc2018--bc2018___80_01318,BACUNI_04258,,BACUNI_04258
bc2018--bc2018___80_01319,BACUNI_04257,A7V9I2_BACUC,BACUNI_04257
bc2018--bc2018___80_01320,BACUNI_04256,A7V9I1_BACUC,BACUNI_04256
bc2018--bc2018___80_01321,BACUNI_04255,,BACUNI_04255
bc2018--bc2018___80_01322,BACUNI_04254,A7V9H9_BACUC,BACUNI_04254
bc2018--bc2018___80_01323,BACUNI_04253,A7V9H8_BACUC,BACUNI_04253
bc2018--bc2018___80_01324,BACUNI_04252,A7V9H7_BACUC,BACUNI_04252
bc2018--bc2018___80_01325,BACUNI_04251,,BACUNI_04251
bc2018--bc2018___80_01326,BACUNI_04250,,BACUNI_04250
bc2018--bc2018___80_01327,BACUNI_04249,A7V9H4_BACUC,BACUNI_04249
bc2018--bc2018___80_01328,BACUNI_04248,A7V9H3_BACUC,BACUNI_04248
bc2018--bc2018___80_01329,bc2018--bc2018___80_01329,,bc2018--bc2018___80_01329
bc2018--bc2018___80_01330,BACUNI_04245,,lolE_1
bc2018--bc2018___80_01331,bc2018--bc2018___80_01331,,bc2018--bc2018___80_01331
bc2018--bc2018___80_01332,BACUNI_04241,A7V9G7_BACUC,bioD
bc2018--bc2018___80_01333,BACUNI_04240,,BACUNI_04240
bc2018--bc2018___80_01334,BACUNI_04239,,BACUNI_04239
bc2018--bc2018___80_01335,BACUNI_04238,,BACUNI_04238
bc2018--bc2018___80_01336,BACUNI_04237,A7V9G2_BACUC,bioA
bc2018--bc2018___80_01337,bc2018--bc2018___80_01337,,bc2018--bc2018___80_01337
bc2018--bc2018___80_01338,BACUNI_04235,,BACUNI_04235
bc2018--bc2018___80_01339,BACUNI_04234,A7V9F9_BACUC,BACUNI_04234
bc2018--bc2018___80_01340,BACUNI_04232,,BACUNI_04232
bc2018--bc2018___80_01341,BACUNI_04229,,BACUNI_04229
bc2018--bc2018___80_01342,BACUNI_04228,,BACUNI_04228
bc2018--bc2018___80_01343,BACUNI_04227,,BACUNI_04227
bc2018--bc2018___80_01344,bc2018--bc2018___80_01344,,bc2018--bc2018___80_01344
bc2018--bc2018___80_01345,bc2018--bc2018___80_01345,,bc2018--bc2018___80_01345
bc2018--bc2018___80_01346,BACUNI_04223,,BACUNI_04223
bc2018--bc2018___80_01347,bc2018--bc2018___80_01347,,bc2018--bc2018___80_01347
bc2018--bc2018___80_01350,bc2018--bc2018___80_01350,,bc2018--bc2018___80_01350
bc2018--bc2018___80_01351,BACUNI_01803,A7V2L1_BACUC,BACUNI_01803
bc2018--bc2018___80_01352,BACUNI_01804,A7V2L2_BACUC,BACUNI_01804
bc2018--bc2018___80_01353,BACUNI_01805,A7V2L3_BACUC,atpA
bc2018--bc2018___80_01354,BACUNI_01806,A7V2L5_BACUC,BACUNI_01806
bc2018--bc2018___80_01355,BACUNI_01808,A7V2L6_BACUC,BACUNI_01808
bc2018--bc2018___80_01356,BACUNI_01809,A7V2L7_BACUC,BACUNI_01809
bc2018--bc2018___80_01357,BACUNI_01810,,ntpK
bc2018--bc2018___80_01358,bc2018--bc2018___80_01358,,bc2018--bc2018___80_01358
bc2018--bc2018___80_01359,BACUNI_01811,A7V2L9_BACUC,BACUNI_01811
bc2018--bc2018___80_01360,BACUNI_01812,A7V2M0_BACUC,glgP
bc2018--bc2018___80_01361,BACUNI_01813,,BACUNI_01813
bc2018--bc2018___80_01362,BACUNI_01814,,BACUNI_01814
bc2018--bc2018___80_01363,BACUNI_01815,A7V2M3_BACUC,gpmA
bc2018--bc2018___80_01364,BACUNI_01816,,BACUNI_01816
bc2018--bc2018___80_01365,BACUNI_01817,A7V2M5_BACUC,BACUNI_01817
bc2018--bc2018___80_01366,BACUNI_01818,A7V2M6_BACUC,nrdG
bc2018--bc2018___80_01367,BACUNI_01819,A7V2M7_BACUC,nrdD
bc2018--bc2018___80_01368,BACUNI_01820,A7V2M9_BACUC,BACUNI_01820
bc2018--bc2018___80_01369,BACUNI_01822,A7V2N0_BACUC,BACUNI_01822
bc2018--bc2018___80_01370,BACUNI_01823,A7V2N1_BACUC,rpsP
bc2018--bc2018___80_01371,BACUNI_01824,,BACUNI_01824
bc2018--bc2018___80_01372,BACUNI_01825,A7V2N3_BACUC,BACUNI_01825
bc2018--bc2018___80_01373,BACUNI_01826,A7V2N4_BACUC,BACUNI_01826
bc2018--bc2018___80_01374,BACUNI_01828,A7V2N6_BACUC,BACUNI_01828
bc2018--bc2018___80_01375,BACUNI_01829,,BACUNI_01829
bc2018--bc2018___80_01376,BACUNI_01830,A7V2N8_BACUC,BACUNI_01830
bc2018--bc2018___80_01377,BACUNI_01831,A7V2N9_BACUC,BACUNI_01831
bc2018--bc2018___80_01378,BACUNI_01832,A7V2P0_BACUC,BACUNI_01832
bc2018--bc2018___80_01379,BACUNI_01833,A7V2P1_BACUC,BACUNI_01833
bc2018--bc2018___80_01380,BACUNI_01834,A7V2P2_BACUC,BACUNI_01834
bc2018--bc2018___80_01381,bc2018--bc2018___80_01381,,bc2018--bc2018___80_01381
bc2018--bc2018___80_01382,BACUNI_01836,,BACUNI_01836
bc2018--bc2018___80_01383,BACUNI_01837,A7V2P5_BACUC,BACUNI_01837
bc2018--bc2018___80_01384,BACUNI_01838,A7V2P6_BACUC,BACUNI_01838
bc2018--bc2018___80_01385,BACUNI_01839,A7V2P7_BACUC,BACUNI_01839
bc2018--bc2018___80_01386,BACUNI_01840,,BACUNI_01840
bc2018--bc2018___80_01387,bc2018--bc2018___80_01387,,bc2018--bc2018___80_01387
bc2018--bc2018___80_01388,BACUNI_01842,,BACUNI_01842
bc2018--bc2018___80_01389,BACUNI_01845,,BACUNI_01845
bc2018--bc2018___80_01390,BACUNI_01847,,BACUNI_01847
bc2018--bc2018___80_01391,BACUNI_01849,,BACUNI_01849
bc2018--bc2018___80_01392,BACUNI_01852,,BACUNI_01852
bc2018--bc2018___80_01393,bc2018--bc2018___80_01393,,bc2018--bc2018___80_01393
bc2018--bc2018___80_01394,BACUNI_01854,A7V2R2_BACUC,BACUNI_01854
bc2018--bc2018___80_01395,BACUNI_01855,,BACUNI_01855
bc2018--bc2018___80_01396,BACUNI_01856,A7V2R4_BACUC,BACUNI_01856
bc2018--bc2018___80_01397,BACUNI_01857,A7V2R5_BACUC,BACUNI_01857
bc2018--bc2018___80_01398,BACUNI_01858,,BACUNI_01858
bc2018--bc2018___80_01399,BACUNI_01859,A7V2R7_BACUC,BACUNI_01859
bc2018--bc2018___80_01400,BACUNI_01860,A7V2R8_BACUC,BACUNI_01860
bc2018--bc2018___80_01401,BACUNI_01861,A7V2R9_BACUC,BACUNI_01861
bc2018--bc2018___80_01402,BACUNI_01862,A7V2S0_BACUC,BACUNI_01862
bc2018--bc2018___80_01403,BACUNI_01863,,BACUNI_01863
bc2018--bc2018___80_01404,BACUNI_01864,A7V2S2_BACUC,BACUNI_01864
bc2018--bc2018___80_01405,BACUNI_01865,A7V2S3_BACUC,trpA
bc2018--bc2018___80_01406,bc2018--bc2018___80_01406,,bc2018--bc2018___80_01406
bc2018--bc2018___80_01407,BACUNI_01867,A7V2S5_BACUC,trpC
bc2018--bc2018___80_01408,BACUNI_01868,A7V2S6_BACUC,trpD
bc2018--bc2018___80_01409,BACUNI_01869,A7V2S7_BACUC,BACUNI_01869
bc2018--bc2018___80_01410,bc2018--bc2018___80_01410,,bc2018--bc2018___80_01410
bc2018--bc2018___80_01411,bc2018--bc2018___80_01411,,bc2018--bc2018___80_01411
bc2018--bc2018___80_01412,BACUNI_01875,,BACUNI_01875
bc2018--bc2018___80_01413,BACUNI_01876,A7V2T4_BACUC,BACUNI_01876
bc2018--bc2018___80_01414,BACUNI_01878,A7V2T5_BACUC,BACUNI_01878
bc2018--bc2018___80_01415,BACUNI_01879,A7V2T7_BACUC,glnA
bc2018--bc2018___80_01416,BACUNI_01880,,BACUNI_01880
bc2018--bc2018___80_01417,BACUNI_01881,A7V2T9_BACUC,BACUNI_01881
bc2018--bc2018___80_01418,BACUNI_01882,,BACUNI_01882
bc2018--bc2018___80_01419,BACUNI_01883,A7V2U1_BACUC,dapL
bc2018--bc2018___80_01420,BACUNI_01884,A7V2U2_BACUC,dapF
bc2018--bc2018___80_01421,BACUNI_01885,A7V2U3_BACUC,BACUNI_01885
bc2018--bc2018___80_01422,bc2018--bc2018___80_01422,,bc2018--bc2018___80_01422
bc2018--bc2018___80_01423,bc2018--bc2018___80_01423,,bc2018--bc2018___80_01423
bc2018--bc2018___80_01424,bc2018--bc2018___80_01424,,bc2018--bc2018___80_01424
bc2018--bc2018___80_01425,BACUNI_00947,,BACUNI_00947
bc2018--bc2018___80_01426,bc2018--bc2018___80_01426,,bc2018--bc2018___80_01426
bc2018--bc2018___80_01427,BACUNI_01891,,BACUNI_01891
bc2018--bc2018___80_01428,BACUNI_01892,,BACUNI_01892
bc2018--bc2018___80_01429,BACUNI_01893,,BACUNI_01893
bc2018--bc2018___80_01430,bc2018--bc2018___80_01430,,bc2018--bc2018___80_01430
bc2018--bc2018___80_01431,BACUNI_01895,,BACUNI_01895
bc2018--bc2018___80_01432,BACUNI_01896,,BACUNI_01896
bc2018--bc2018___80_01433,BACUNI_01897,A7V2V5_BACUC,BACUNI_01897
bc2018--bc2018___80_01434,bc2018--bc2018___80_01434,,bc2018--bc2018___80_01434
bc2018--bc2018___80_01435,BACUNI_01899,,BACUNI_01899
bc2018--bc2018___80_01436,BACUNI_01900,,BACUNI_01900
bc2018--bc2018___80_01437,BACUNI_01901,,BACUNI_01901
bc2018--bc2018___80_01438,BACUNI_01902,,BACUNI_01902
bc2018--bc2018___80_01439,BACUNI_01903,,BACUNI_01903
bc2018--bc2018___80_01440,BACUNI_01904,,BACUNI_01904
bc2018--bc2018___80_01441,BACUNI_01905,,BACUNI_01905
bc2018--bc2018___80_01442,BACUNI_01906,A7V2W4_BACUC,ispD
bc2018--bc2018___80_01443,BACUNI_01907,,BACUNI_01907
bc2018--bc2018___80_01444,BACUNI_01908,,BACUNI_01908
bc2018--bc2018___80_01445,BACUNI_01909,,BACUNI_01909
bc2018--bc2018___80_01446,BACUNI_01910,,pglE
bc2018--bc2018___80_01447,BACUNI_01911,,BACUNI_01911
bc2018--bc2018___80_01448,BACUNI_01912,,BACUNI_01912
bc2018--bc2018___80_01449,BACUNI_01913,,BACUNI_01913
bc2018--bc2018___80_01450,BACUNI_01914,,BACUNI_01914
bc2018--bc2018___80_01451,bc2018--bc2018___80_01451,,bc2018--bc2018___80_01451
bc2018--bc2018___80_01452,bc2018--bc2018___80_01452,,bc2018--bc2018___80_01452
bc2018--bc2018___80_01453,BACUNI_01918,,BACUNI_01918
bc2018--bc2018___80_01454,BACUNI_01919,,BACUNI_01919
bc2018--bc2018___80_01455,BACUNI_01920,A7V2X8_BACUC,glmS
bc2018--bc2018___80_01456,BACUNI_01921,A7V2X9_BACUC,BACUNI_01921
bc2018--bc2018___80_01457,BACUNI_01922,A7V2Y0_BACUC,carA
bc2018--bc2018___80_01458,BACUNI_01923,A7V2Y1_BACUC,carB
bc2018--bc2018___80_01459,BACUNI_01924,A7V2Y2_BACUC,BACUNI_01924
bc2018--bc2018___80_01460,BACUNI_01925,,BACUNI_01925
bc2018--bc2018___80_01461,BACUNI_01926,A7V2Y4_BACUC,BACUNI_01926
bc2018--bc2018___80_01462,BACUNI_01927,A7V2Y5_BACUC,BACUNI_01927
bc2018--bc2018___80_01463,bc2018--bc2018___80_01463,,bc2018--bc2018___80_01463
bc2018--bc2018___80_01464,BACUNI_01930,,ybhS
bc2018--bc2018___80_01465,BACUNI_01932,,BACUNI_01932
bc2018--bc2018___80_01466,BACUNI_01934,,BACUNI_01934
bc2018--bc2018___80_01467,BACUNI_01935,A7V2Z3_BACUC,BACUNI_01935
bc2018--bc2018___80_01468,BACUNI_01937,A7V2Z5_BACUC,BACUNI_01937
bc2018--bc2018___80_01469,BACUNI_01938,A7V2Z6_BACUC,BACUNI_01938
bc2018--bc2018___80_01470,BACUNI_01940,A7V2Z8_BACUC,BACUNI_01940
bc2018--bc2018___80_01471,bc2018--bc2018___80_01471,,bc2018--bc2018___80_01471
bc2018--bc2018___80_01472,BACUNI_01942,,BACUNI_01942
bc2018--bc2018___80_01473,BACUNI_01943,,BACUNI_01943
bc2018--bc2018___80_01474,BACUNI_01944,,BACUNI_01944
bc2018--bc2018___80_01475,BACUNI_01945,,BACUNI_01945
bc2018--bc2018___80_01476,BACUNI_01946,,BACUNI_01946
bc2018--bc2018___80_01477,BACUNI_01947,,BACUNI_01947
bc2018--bc2018___80_01478,BACUNI_01948,,susB
bc2018--bc2018___80_01479,BACUNI_01949,A7V307_BACUC,BACUNI_01949
bc2018--bc2018___80_01480,BACUNI_01950,A7V308_BACUC,BACUNI_01950
bc2018--bc2018___80_01481,BACUNI_01951,A7V309_BACUC,BACUNI_01951
bc2018--bc2018___80_01482,BACUNI_01953,A7V310_BACUC,BACUNI_01953
bc2018--bc2018___80_01483,BACUNI_01954,,BACUNI_01954
bc2018--bc2018___80_01484,BACUNI_01955,,BACUNI_01955
bc2018--bc2018___80_01485,BACUNI_01956,,BACUNI_01956
bc2018--bc2018___80_01486,BACUNI_01958,A7V316_BACUC,BACUNI_01958
bc2018--bc2018___80_01487,BACUNI_01959,,BACUNI_01959
bc2018--bc2018___80_01488,BACUNI_01960,,BACUNI_01960
bc2018--bc2018___80_01489,BACUNI_01962,,BACUNI_01962
bc2018--bc2018___80_01490,BACUNI_01963,A7V321_BACUC,BACUNI_01963
bc2018--bc2018___80_01491,BACUNI_01964,A7V322_BACUC,panB
bc2018--bc2018___80_01492,BACUNI_01965,,BACUNI_01965
bc2018--bc2018___80_01493,BACUNI_01966,,BACUNI_01966
bc2018--bc2018___80_01494,BACUNI_01968,A7V325_BACUC,BACUNI_01968
bc2018--bc2018___80_01495,BACUNI_01969,A7V327_BACUC,BACUNI_01969
bc2018--bc2018___80_01496,BACUNI_01970,A7V328_BACUC,purT
bc2018--bc2018___80_01497,BACUNI_01971,,BACUNI_01971
bc2018--bc2018___80_01498,BACUNI_01972,A7V330_BACUC,ispE
bc2018--bc2018___80_01499,BACUNI_01973,A7V331_BACUC,dnaB
bc2018--bc2018___80_01500,BACUNI_01974,A7V332_BACUC,BACUNI_01974
bc2018--bc2018___80_01501,BACUNI_01975,A7V333_BACUC,tsaD
bc2018--bc2018___80_01502,BACUNI_01976,A7V334_BACUC,BACUNI_01976
bc2018--bc2018___80_01503,BACUNI_01977,A7V335_BACUC,rpmB
bc2018--bc2018___80_01504,bc2018--bc2018___80_01504,,bc2018--bc2018___80_01504
bc2018--bc2018___80_01505,BACUNI_01979,A7V337_BACUC,BACUNI_01979
bc2018--bc2018___80_01506,BACUNI_01980,A7V338_BACUC,ftsY
bc2018--bc2018___80_01507,BACUNI_01981,A7V339_BACUC,rimO
bc2018--bc2018___80_01508,BACUNI_01982,A7V340_BACUC,hup
bc2018--bc2018___80_01509,BACUNI_01983,A7V341_BACUC,hup
bc2018--bc2018___80_01510,BACUNI_01984,A7V342_BACUC,BACUNI_01984
bc2018--bc2018___80_01511,BACUNI_01985,A7V343_BACUC,BACUNI_01985
bc2018--bc2018___80_01512,BACUNI_01986,A7V344_BACUC,BACUNI_01986
bc2018--bc2018___80_01513,BACUNI_01987,A7V345_BACUC,BACUNI_01987
bc2018--bc2018___80_01514,BACUNI_01988,A7V346_BACUC,BACUNI_01988
bc2018--bc2018___80_01515,bc2018--bc2018___80_01515,,bc2018--bc2018___80_01515
bc2018--bc2018___80_01516,BACUNI_01990,A7V348_BACUC,BACUNI_01990
bc2018--bc2018___80_01517,BACUNI_01991,A7V349_BACUC,BACUNI_01991
bc2018--bc2018___80_01518,BACUNI_01992,A7V350_BACUC,BACUNI_01992
bc2018--bc2018___80_01519,BACUNI_01994,A7V352_BACUC,BACUNI_01994
bc2018--bc2018___80_01520,bc2018--bc2018___80_01520,,bc2018--bc2018___80_01520
bc2018--bc2018___80_01521,BACUNI_01996,A7V354_BACUC,gyrA
bc2018--bc2018___80_01522,BACUNI_01997,A7V355_BACUC,BACUNI_01997
bc2018--bc2018___80_01523,BACUNI_01999,A7V357_BACUC,BACUNI_01999
bc2018--bc2018___80_01524,BACUNI_02000,A7V358_BACUC,BACUNI_02000
bc2018--bc2018___80_01527,BACUNI_02003,A7V359_BACUC,dapA
